,DATE,CORESTICKM159SFRBATL,monthly_variation
575,2015-12-31,2.437497,0.017903429555776063
576,2016-01-31,2.460879,0.009592627190925684
577,2016-02-29,2.538253,0.03144161090407138
578,2016-03-31,2.526214,-0.004743026010409546
579,2016-04-30,2.53143,0.002064749858879722
580,2016-05-31,2.565678,0.013529112003887178
581,2016-06-30,2.563629,-0.0007986193123220575
582,2016-07-31,2.569655,0.0023505741275355874
583,2016-08-31,2.716347,0.05708626255275506
584,2016-09-30,2.624799,-0.03370261605015856
585,2016-10-31,2.502268,-0.0466820507017871
586,2016-11-30,2.518564,0.006512491867378012
587,2016-12-31,2.585286,0.02649208040772444
588,2017-01-31,2.651739,0.025704312791698936
589,2017-02-28,2.664566,0.004837203058068784
590,2017-03-31,2.436586,-0.08555989981107615
591,2017-04-30,2.235672,-0.08245717573687117
592,2017-05-31,2.139634,-0.042957106409169166
593,2017-06-30,2.122109,-0.008190653167784778
594,2017-07-31,2.131777,0.004555845152157678
595,2017-08-31,2.075047,-0.026611601494903048
596,2017-09-30,2.091354,0.007858617178309713
597,2017-10-31,2.177581,0.04123022692475797
598,2017-11-30,2.099803,-0.035717615096751865
599,2017-12-31,2.117186,0.008278395639971903
600,2018-01-31,2.157823,0.019193873377209236
601,2018-02-28,2.123101,-0.016091217861705975
602,2018-03-31,2.366925,0.11484333529116131
603,2018-04-30,2.491592,0.05267044794406228
604,2018-05-31,2.543212,0.02071767769361932
605,2018-06-30,2.551897,0.0034149728768186893
606,2018-07-31,2.518753,-0.012987985016636672
607,2018-08-31,2.432443,-0.03426695670436908
608,2018-09-30,2.462881,0.012513345636465
609,2018-10-31,2.415236,-0.01934523024051904
610,2018-11-30,2.476418,0.025331686013292165
611,2018-12-31,2.456173,-0.00817511421738959
612,2019-01-31,2.375054,-0.033026582410929595
613,2019-02-28,2.375943,0.0003743072789081925
614,2019-03-31,2.356946,-0.00799556218309938
615,2019-04-30,2.392773,0.01520060281398039
616,2019-05-31,2.360903,-0.013319274331497377
617,2019-06-30,2.392597,0.013424524429847429
618,2019-07-31,2.475923,0.034826592192500394
619,2019-08-31,2.630398,0.062390874029604415
620,2019-09-30,2.622934,-0.002837593398413496
621,2019-10-31,2.747596,0.047527692271326805
622,2019-11-30,2.772021,0.00888958929915451
623,2019-12-31,2.752609,-0.007002832951121252
624,2020-01-31,2.790484,0.01375967309559778
625,2020-02-29,2.800101,0.0034463555426227366
626,2020-03-31,2.606553,-0.06912179239248883
627,2020-04-30,2.179323,-0.1639061242951898
628,2020-05-31,2.01414,-0.07579555669352378
629,2020-06-30,1.993544,-0.01022570427080538
630,2020-07-31,2.281283,0.14433541471871214
631,2020-08-31,2.213149,-0.029866526862296405
632,2020-09-30,1.980283,-0.10521930516201128
633,2020-10-31,1.747303,-0.11764985105664194
634,2020-11-30,1.697582,-0.028455854536963643
635,2020-12-31,1.600671,-0.05708766940271515
636,2021-01-31,1.400569,-0.1250113233762591
637,2021-02-28,1.405123,0.003251535625877766
638,2021-03-31,1.592366,0.13325737319793363
639,2021-04-30,2.209393,0.38749068995444524
640,2021-05-31,2.562825,0.15996791879036465
641,2021-06-30,2.558145,-0.0018261098592373681
642,2021-07-31,2.323597,-0.0916867495783078
643,2021-08-31,2.332419,0.003796699685874927
644,2021-09-30,2.610662,0.11929374610651022
645,2021-10-31,3.007604,0.15204649242222867
646,2021-11-30,3.184384,0.0587776848281889
647,2021-12-31,3.456458,0.08544007255406383
648,2022-01-31,3.965498,0.14727214969775426
649,2022-02-28,4.280304,0.07938624606543732
650,2022-03-31,4.534344,0.05935092460722413
651,2022-04-30,4.703935,0.037401441090486376
652,2022-05-31,4.950974,0.052517519906206234
653,2022-06-30,5.39633,0.08995320920691552
654,2022-07-31,5.59073,0.03602448330624708
655,2022-08-31,5.951312,0.06449640744589713
656,2022-09-30,6.348017,0.06665841078404222
657,2022-10-31,6.312946,-0.005524717403875834
658,2022-11-30,6.422543,0.01736067439829192
659,2022-12-31,6.538167,0.01800283781673384
660,2023-01-31,6.487554,-0.007741160481217313
661,2023-02-28,6.525,0.005771975077201619
662,2023-03-31,6.390946,-0.020544674329502022
663,2023-04-30,6.264224,-0.019828363437901064
664,2023-05-31,5.975255,-0.04613005537477588
665,2023-06-30,5.586684,-0.06503002800717284
666,2023-07-31,5.405751,-0.032386474695901835
667,2023-08-31,5.172225,-0.043199548036896296
668,2023-09-30,4.95977,-0.04107613261217369
669,2023-10-31,4.882928,-0.015493057137730193
670,2023-11-30,4.688293,-0.03986030512839833
671,2023-12-31,4.554396,-0.02855986176631886
672,2024-01-31,4.603922367,0.0108744094716402
673,2024-02-29,4.403102398,-0.043619321307291736
674,2024-03-31,4.509212494,0.02409893897725346
